[21:39:28] [main/INFO]: ModLauncher running: args [--username, nolybutt, --version, 1.21.1, --gameDir, C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted, --assetsDir, C:\Users\nolyn\AppData\Roaming\ATLauncher\assets, --assetIndex, 17, --uuid, 1eb4eefd-5d54-4f3d-b561-998578914989, --accessToken, ❄❄❄❄❄❄❄❄, --userType, msa, --versionType, release, --fml.neoForgeVersion, 21.1.213, --fml.fmlVersion, 4.0.42, --fml.mcVersion, 1.21.1, --fml.neoFormVersion, 20240808.144430, --launchTarget, forgeclient, --width=1280, --height=720]
[21:39:28] [main/INFO]: JVM identified as Eclipse Adoptium OpenJDK 64-Bit Server VM 21.0.7+6-LTS
[21:39:28] [main/INFO]: ModLauncher 11.0.5+main.901c6ea8 starting: java version 21.0.7 by Eclipse Adoptium; OS Windows 11 arch amd64 version 10.0
[21:39:28] [main/INFO]: Loading ImmediateWindowProvider fmlearlywindow
[21:39:28] [main/INFO]: Trying GL version 4.6
[21:39:28] [main/INFO]: Requested GL version 4.6 got version 4.6
[21:39:28] [main/INFO]: SpongePowered MIXIN Subsystem Version=0.8.7 Source=union:/C:/Users/nolyn/AppData/Roaming/ATLauncher/libraries/net/fabricmc/sponge-mixin/0.15.2+mixin.0.8.7/sponge-mixin-0.15.2+mixin.0.8.7.jar%23121!/ Service=ModLauncher Env=CLIENT
[21:39:28] [main/INFO]: Found mod file "client-1.21.1-20240808.144430-srg.jar" [locator: production client provider +net.neoforged:neoforge:21.1.213:client]
[21:39:28] [main/INFO]: Found mod file "neoforge-21.1.213-universal.jar" [locator: PathBasedLocator[name=neoforge, paths=[C:\Users\nolyn\AppData\Roaming\ATLauncher\libraries\net\neoforged\neoforge\21.1.213\neoforge-21.1.213-universal.jar]], reader: mod manifest]
[21:39:28] [main/INFO]: Found library file "~nonexistent" [locator: org.sinytra.connector.locator.ConnectorEarlyLocatorBootstrap@2b5cb9b2]
[21:39:28] [pool-2-thread-1/INFO]: GL info: NVIDIA GeForce RTX 5070 Ti/PCIe/SSE2 GL version 4.6.0 NVIDIA 581.57, NVIDIA Corporation
[03Nov2025 21:39:41.383] [modloading-worker-0/WARN] [mixin/]: Discarding @Unique public method rotate in copycats-neoforge.mixins.json:foundation.copycat.CopycatBlockMixin from mod copycats because it already exists in com.copycatsplus.copycats.content.copycat.pane.CopycatPaneBlock
[03Nov2025 21:39:41.383] [modloading-worker-0/WARN] [mixin/]: Discarding @Unique public method mirror in copycats-neoforge.mixins.json:foundation.copycat.CopycatBlockMixin from mod copycats because it already exists in com.copycatsplus.copycats.content.copycat.pane.CopycatPaneBlock
[03Nov2025 21:39:41.384] [modloading-worker-0/WARN] [mixin/]: Discarding @Unique public method useItemOn in copycats-neoforge.mixins.json:foundation.copycat.CopycatBlockMixin from mod copycats because it already exists in com.copycatsplus.copycats.content.copycat.pane.CopycatPaneBlock
[03Nov2025 21:39:41.384] [modloading-worker-0/WARN] [mixin/]: Discarding @Unique public method useWithoutItem in copycats-neoforge.mixins.json:foundation.copycat.CopycatBlockMixin from mod copycats because it already exists in com.copycatsplus.copycats.content.copycat.pane.CopycatPaneBlock
[03Nov2025 21:39:41.386] [modloading-worker-0/INFO] [net.potionstudios.biomeswevegone.BiomesWeveGone/]: Registering Oh The Biomes We've Gone Template Pools
[03Nov2025 21:39:41.437] [modloading-worker-0/WARN] [mixin/]: @Inject(@At("INVOKE")) Shift.BY=2 on create_connected.mixins.json:sequencedgearshift.SequencedGearshiftScreenMixin from mod create_connected::handler$dok000$create_connected$updateParamsOfRow exceeds the maximum allowed value: 0. Increase the value of maxShiftBy to suppress this warning.
[03Nov2025 21:39:41.471] [modloading-worker-0/WARN] [mixin/]: Discarding @Unique public method onLoad in copycats-neoforge.mixins.json:foundation.copycat.CopycatBlockEntityMixin from mod copycats because it already exists in com.copycatsplus.copycats.foundation.copycat.CCCopycatBlockEntity
[03Nov2025 21:39:41.476] [modloading-worker-0/WARN] [mixinsquared-canceller/]: Cancelled mixin org.shuangfa114.moremekasuitmodules.mixin.thirst.MixinItemMekaSuitArmor. Check debug logs for more information.
[03Nov2025 21:39:41.478] [modloading-worker-0/WARN] [mixin/]: Discarding @Unique public method onLoad in copycats-neoforge.mixins.json:foundation.copycat.multistate.MultiStateCopycatBlockEntityMixin from mod copycats because it already exists in com.copycatsplus.copycats.foundation.copycat.multistate.MultiStateCopycatBlockEntity
[03Nov2025 21:39:41.478] [modloading-worker-0/INFO] [oritech/]: Begin Oritech initialization
[03Nov2025 21:39:41.484] [modloading-worker-0/INFO] [net.potionstudios.biomeswevegone.BiomesWeveGone/]: Registering Oh The Biome's We've Gone Village Template Pools
[03Nov2025 21:39:41.486] [modloading-worker-0/INFO] [mezz.jei.library.load.PluginCaller/]: Sending ConfigManager took 548.2 milliseconds
[03Nov2025 21:39:41.487] [modloading-worker-0/INFO] [net.potionstudios.biomeswevegone.BiomesWeveGone/]: Registering Oh The Biomes We've Gone Poi Types
[03Nov2025 21:39:41.490] [modloading-worker-0/INFO] [net.potionstudios.biomeswevegone.BiomesWeveGone/]: Registering Oh The Biomes We've Gone Villager Professions
[03Nov2025 21:39:41.492] [modloading-worker-0/WARN] [mixin/]: Discarding @Unique public method onLoad in copycats-neoforge.mixins.json:foundation.copycat.CopycatBlockEntityMixin from mod copycats because it already exists in com.copycatsplus.copycats.content.copycat.shaft.CopycatShaftBlockEntity
[03Nov2025 21:39:41.494] [modloading-worker-0/INFO] [net.potionstudios.biomeswevegone.BiomesWeveGone/]: Registering Oh The Biomes We've Gone Custom Structure Processors
[03Nov2025 21:39:41.496] [modloading-worker-0/INFO] [net.potionstudios.biomeswevegone.BiomesWeveGone/]: Registering Oh The Biomes We've Gone villager types
[03Nov2025 21:39:41.498] [modloading-worker-0/INFO] [net.potionstudios.biomeswevegone.BiomesWeveGone/]: Registering Oh The Biomes We've Gone Schedules
[03Nov2025 21:39:41.498] [modloading-worker-0/WARN] [mixin/]: Discarding @Unique public method onLoad in copycats-neoforge.mixins.json:foundation.copycat.multistate.MultiStateCopycatBlockEntityMixin from mod copycats because it already exists in com.copycatsplus.copycats.content.copycat.cogwheel.CopycatCogWheelBlockEntity
[03Nov2025 21:39:41.502] [modloading-worker-0/INFO] [net.potionstudios.biomeswevegone.BiomesWeveGone/]: Registering Oh The Biomes We've Gone Memory Module Types
[03Nov2025 21:39:41.505] [modloading-worker-0/WARN] [mixin/]: Discarding @Unique public method onLoad in copycats-neoforge.mixins.json:foundation.copycat.CopycatBlockEntityMixin from mod copycats because it already exists in com.copycatsplus.copycats.content.copycat.fluid_pipe.CopycatFluidPipeBlockEntity
[03Nov2025 21:39:41.506] [modloading-worker-0/INFO] [net.potionstudios.biomeswevegone.BiomesWeveGone/]: Registering Oh The Biomes We've Gone Sensor Types
[03Nov2025 21:39:41.512] [modloading-worker-0/INFO] [net.potionstudios.biomeswevegone.BiomesWeveGone/]: Registering Oh The Biomes We've Gone Map Decoration Types
[03Nov2025 21:39:41.512] [modloading-worker-0/WARN] [mixin/]: Discarding @Unique public method onLoad in copycats-neoforge.mixins.json:foundation.copycat.CopycatBlockEntityMixin from mod copycats because it already exists in com.copycatsplus.copycats.content.copycat.fluid_pipe.CopycatStraightPipeBlockEntity
[03Nov2025 21:39:41.521] [modloading-worker-0/WARN] [mixin/]: Discarding @Unique public method onLoad in copycats-neoforge.mixins.json:foundation.copycat.CopycatBlockEntityMixin from mod copycats because it already exists in com.copycatsplus.copycats.content.copycat.sliding_door.CopycatSlidingDoorBlockEntity
[03Nov2025 21:39:41.526] [modloading-worker-0/INFO] [net.potionstudios.biomeswevegone.BiomesWeveGone/]: Registering Oh The Biomes We've Gone Entity SubPredicates
[03Nov2025 21:39:41.610] [modloading-worker-0/INFO] [KubeJS/]: Loading vanilla registries...
[03Nov2025 21:39:41.629] [modloading-worker-0/INFO] [KubeJS/]: Looking for KubeJS plugins...
[03Nov2025 21:39:41.635] [modloading-worker-0/INFO] [KubeJS/]: Found plugin source kubejs
[03Nov2025 21:39:41.654] [modloading-worker-0/INFO] [Inventory Profiles Next/]: [Inventory Profiles Next] Inventory Profiles Next - init in Kotlin
[03Nov2025 21:39:41.656] [modloading-worker-0/INFO] [KubeJS/]: Found plugin source createdieselgenerators
[03Nov2025 21:39:41.688] [modloading-worker-0/INFO] [KubeJS/]: Found plugin source tacz
[03Nov2025 21:39:41.695] [modloading-worker-0/INFO] [KubeJS/]: Done in 61.13 ms
[03Nov2025 21:39:41.753] [modloading-worker-0/INFO] [thedarkcolour.kotlinforforge.neoforge.test.KotlinForForge/]: Kotlin For Forge Enabled!
[03Nov2025 21:39:41.786] [modloading-worker-0/INFO] [com.reggarf.mods.create_better_motors.Create_better_motors/]: Hello 1.21.1 C:BM!
[03Nov2025 21:39:41.832] [modloading-worker-0/INFO] [oritech/]: Oritech initialization complete
[03Nov2025 21:39:41.842] [modloading-worker-0/INFO] [oritech/]: Oritech client initialization
[03Nov2025 21:39:41.966] [modloading-worker-0/INFO] [oritech/]: Oritech client initialization done
[03Nov2025 21:39:42.024] [modloading-worker-0/INFO] [dev.averageanime.neoforge.CreateFood/]: Create: Food - Registering Items
[03Nov2025 21:39:42.086] [modloading-worker-0/INFO] [dev.averageanime.neoforge.CreateFood/]: Create: Food - Registering Blocks
[03Nov2025 21:39:42.092] [modloading-worker-0/INFO] [dev.averageanime.neoforge.CreateFood/]: Create: Food - Registering Fluids
[03Nov2025 21:39:42.095] [modloading-worker-0/INFO] [dev.averageanime.neoforge.CreateFood/]: Create: Food - Registering Creative Tabs
[03Nov2025 21:39:42.110] [modloading-worker-0/WARN] [mixin/]: Discarding @Unique public method useItemOn in copycats-common.mixins.json:copycat.step.CopycatStepBlockMixin from mod copycats because it already exists in com.simibubi.create.content.decoration.copycat.CopycatStepBlock
[03Nov2025 21:39:42.124] [modloading-worker-0/WARN] [mixin/]: Discarding @Unique public method useItemOn in copycats-common.mixins.json:copycat.panel.CopycatPanelBlockMixin from mod copycats because it already exists in com.simibubi.create.content.decoration.copycat.CopycatPanelBlock
[03Nov2025 21:39:42.124] [modloading-worker-0/WARN] [mixin/]: Discarding @Unique public method mirror in copycats-common.mixins.json:copycat.panel.CopycatPanelBlockMixin from mod copycats because it already exists in com.simibubi.create.content.decoration.copycat.CopycatPanelBlock
[03Nov2025 21:39:42.124] [modloading-worker-0/WARN] [mixin/]: Discarding @Unique public method rotate in copycats-common.mixins.json:copycat.panel.CopycatPanelBlockMixin from mod copycats because it already exists in com.simibubi.create.content.decoration.copycat.CopycatPanelBlock
[03Nov2025 21:39:42.461] [modloading-worker-0/WARN] [mixinsquared-canceller/]: Cancelled mixin neoforge.fun.qu_an.minecraft.asyncparticles.client.mixin.conditional.Mixin_ReplaceRandom. Check debug logs for more information.
[03Nov2025 21:39:42.471] [modloading-worker-0/WARN] [mixin/]: Error loading class: appeng/client/render/effects/LightningArcFX (java.lang.ClassNotFoundException: appeng.client.render.effects.LightningArcFX)
[03Nov2025 21:39:42.472] [modloading-worker-0/WARN] [mixin/]: Error loading class: appeng/client/render/effects/LightningFX (java.lang.ClassNotFoundException: appeng.client.render.effects.LightningFX)
[03Nov2025 21:39:42.472] [modloading-worker-0/WARN] [mixin/]: Error loading class: de/cheaterpaul/fallingleaves/util/LeafUtil (java.lang.ClassNotFoundException: de.cheaterpaul.fallingleaves.util.LeafUtil)
[03Nov2025 21:39:42.488] [modloading-worker-0/INFO] [com.kotori316.fluidtank.FluidTankCommon/Initialization]: Initialize finished fluidtank
[03Nov2025 21:39:42.497] [modloading-worker-0/WARN] [mixinsquared-canceller/]: Cancelled mixin neoforge.fun.qu_an.minecraft.asyncparticles.client.mixin.conditional.Mixin_ReplaceRandom. Check debug logs for more information.
[03Nov2025 21:39:42.500] [modloading-worker-0/WARN] [mixin/]: Error loading class: appeng/client/render/effects/LightningArcFX (java.lang.ClassNotFoundException: appeng.client.render.effects.LightningArcFX)
[03Nov2025 21:39:42.500] [modloading-worker-0/WARN] [mixin/]: Error loading class: appeng/client/render/effects/LightningFX (java.lang.ClassNotFoundException: appeng.client.render.effects.LightningFX)
[03Nov2025 21:39:42.501] [modloading-worker-0/WARN] [mixin/]: Error loading class: de/cheaterpaul/fallingleaves/util/LeafUtil (java.lang.ClassNotFoundException: de.cheaterpaul.fallingleaves.util.LeafUtil)
[03Nov2025 21:39:42.547] [modloading-worker-0/INFO] [KubeJS/]: Added bindings for script type STARTUP from mod 'almostunified': [AlmostUnified]
[03Nov2025 21:39:42.595] [modloading-worker-0/INFO] [KubeJS Startup/]: startup_scripts:main.js#2: Hello, World! (Loaded startup example script)
[03Nov2025 21:39:42.597] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script startup_scripts:main.js in 0.049 s
[03Nov2025 21:39:42.601] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded 1/1 KubeJS startup scripts in 0.88 s with 0 errors and 0 warnings
[03Nov2025 21:39:42.610] [modloading-worker-0/INFO] [KubeJS/]: Added bindings for script type CLIENT from mod 'almostunified': [AlmostUnified]
[03Nov2025 21:39:42.610] [modloading-worker-0/INFO] [KubeJS Client/]: client_scripts:main.js#2: Hello, World! (Loaded client example script)
[03Nov2025 21:39:42.611] [modloading-worker-0/INFO] [KubeJS Client/]: Loaded script client_scripts:main.js in 0.0 s
[03Nov2025 21:39:42.611] [modloading-worker-0/INFO] [KubeJS Client/]: Loaded 1/1 KubeJS client scripts in 0.008 s with 0 errors and 0 warnings
[03Nov2025 21:39:42.619] [modloading-worker-0/INFO] [KubeJS Startup/]: Validated 2 files in kubejs/assets/ in 2ms
[03Nov2025 21:39:42.620] [modloading-worker-0/INFO] [KubeJS Startup/]: Validated 0 files in kubejs/data/ in 0ms
[03Nov2025 21:39:42.763] [modloading-worker-0/INFO] [dev.tonimatas.mekanismcurios.MekanismCurios/]: Mekanism Curios initialized successfully.
[03Nov2025 21:39:43.034] [modloading-worker-0/INFO] [net.zlt.create_vibrant_vaults.CreateVibrantVaults/]: Create addon mod [Create: Vibrant Vaults] is loading alongside Create [6.0.6]!
[03Nov2025 21:39:43.037] [modloading-worker-0/INFO] [STDOUT/]: [dev.lopyluna.dndesires.content.utils.DnDesiresRegistry:register:45]: Registering DnDesires Data Components...
[03Nov2025 21:39:43.039] [modloading-worker-0/INFO] [STDOUT/]: [dev.lopyluna.dndesires.content.utils.DnDesiresRegistry:register:47]: Registering DnDesires Creative Tabs...
[03Nov2025 21:39:43.040] [modloading-worker-0/INFO] [STDOUT/]: [dev.lopyluna.dndesires.content.utils.DnDesiresRegistry:register:49]: Registering DnDesires Damage Types...
[03Nov2025 21:39:43.041] [modloading-worker-0/INFO] [STDOUT/]: [dev.lopyluna.dndesires.content.utils.DnDesiresRegistry:register:51]: Registering DnDesires Mob Effects...
[03Nov2025 21:39:43.042] [modloading-worker-0/INFO] [STDOUT/]: [dev.lopyluna.dndesires.content.utils.DnDesiresRegistry:register:53]: Registering DnDesires Particles...
[03Nov2025 21:39:43.042] [modloading-worker-0/INFO] [STDOUT/]: [dev.lopyluna.dndesires.content.utils.DnDesiresRegistry:register:55]: Registering DnDesires Recipes Serializers...
[03Nov2025 21:39:43.043] [modloading-worker-0/INFO] [STDOUT/]: [dev.lopyluna.dndesires.content.utils.DnDesiresRegistry:register:57]: Registering DnDesires Recipes...
[03Nov2025 21:39:43.044] [modloading-worker-0/INFO] [STDOUT/]: [dev.lopyluna.dndesires.content.utils.DnDesiresRegistry:register:59]: Registering DnDesires Menus...
[03Nov2025 21:39:43.045] [modloading-worker-0/INFO] [STDOUT/]: [dev.lopyluna.dndesires.content.utils.DnDesiresRegistry:register:61]: Registering DnDesires Sounds...
[03Nov2025 21:39:43.045] [modloading-worker-0/INFO] [STDOUT/]: [dev.lopyluna.dndesires.content.utils.DnDesiresRegistry:register:63]: Registering DnDesires Dimensions...
[03Nov2025 21:39:43.046] [modloading-worker-0/INFO] [STDOUT/]: [dev.lopyluna.dndesires.content.utils.DnDesiresRegistry:register:65]: Registering DnDesires Done
[03Nov2025 21:39:43.202] [modloading-worker-0/INFO] [Every Compat/]: Loaded module[ Farmer's Delight @ everycomp ]
[03Nov2025 21:39:43.379] [modloading-worker-0/INFO] [create_bb/]: Registered styles/menu selections for Create: Blocks & Bogies
[03Nov2025 21:39:43.381] [modloading-worker-0/INFO] [create_bb/]: Registered bogie blocks for Create: Blocks & Bogies
[03Nov2025 21:39:43.384] [modloading-worker-0/INFO] [create_bb/]: Registered block entities for Create: Blocks & Bogies
[03Nov2025 21:39:43.391] [modloading-worker-0/INFO] [create_bb/]: Registered partial models for Create: Blocks & Bogies
[03Nov2025 21:39:43.394] [Render thread/FATAL] [net.neoforged.fml.ModLoader/LOADING]: Failed to wait for future Mod Construction, 1 errors found
[03Nov2025 21:39:43.477] [Render thread/ERROR] [net.neoforged.fml.ModLoader/]: Cowardly refusing to send event net.neoforged.neoforge.client.event.sound.SoundEngineLoadEvent to a broken mod state
[03Nov2025 21:39:43.508] [Render thread/ERROR] [net.neoforged.fml.ModLoader/]: Cowardly refusing to send event net.neoforged.neoforge.client.event.RegisterColorHandlersEvent$Block to a broken mod state
[03Nov2025 21:39:43.511] [Render thread/ERROR] [net.neoforged.fml.ModLoader/]: Cowardly refusing to send event net.neoforged.neoforge.client.event.RegisterColorHandlersEvent$Item to a broken mod state
[03Nov2025 21:39:43.517] [Render thread/ERROR] [net.neoforged.fml.ModLoader/]: Cowardly refusing to send event net.neoforged.neoforge.client.event.RegisterMaterialAtlasesEvent to a broken mod state
[03Nov2025 21:39:43.561] [Render thread/ERROR] [net.neoforged.fml.ModLoader/]: Cowardly refusing to send event net.neoforged.neoforge.client.event.RegisterRenderBuffersEvent to a broken mod state
[03Nov2025 21:39:43.618] [Render thread/WARN] [mixinsquared-canceller/]: Cancelled mixin neoforge.fun.qu_an.minecraft.asyncparticles.client.mixin.conditional.MixinParticles_LightCacheNoRefresh. Check debug logs for more information.
[03Nov2025 21:39:43.618] [Render thread/WARN] [mixin/]: Error loading class: dev/shadowsoffire/gateways/client/GatewayParticle (java.lang.ClassNotFoundException: dev.shadowsoffire.gateways.client.GatewayParticle)
[03Nov2025 21:39:43.619] [Render thread/WARN] [mixin/]: Error loading class: com/chailotl/particular/particles/FireflyParticle (java.lang.ClassNotFoundException: com.chailotl.particular.particles.FireflyParticle)
[03Nov2025 21:39:43.619] [Render thread/WARN] [mixin/]: Error loading class: com/lowdragmc/photon/client/gameobject/FXObject (java.lang.ClassNotFoundException: com.lowdragmc.photon.client.gameobject.FXObject)
[03Nov2025 21:39:43.619] [Render thread/WARN] [mixin/]: Error loading class: net/diebuddies/minecraft/weather/WeatherParticle (java.lang.ClassNotFoundException: net.diebuddies.minecraft.weather.WeatherParticle)
[03Nov2025 21:39:43.620] [Render thread/WARN] [mixin/]: Error loading class: cn/coostack/cooparticlesapi/particles/ControlableParticle (java.lang.ClassNotFoundException: cn.coostack.cooparticlesapi.particles.ControlableParticle)
[03Nov2025 21:39:43.622] [Render thread/WARN] [mixinsquared-canceller/]: Cancelled mixin neoforge.fun.qu_an.minecraft.asyncparticles.client.mixin.conditional.MixinParticles_LightCacheNoRefresh. Check debug logs for more information.
[03Nov2025 21:39:43.623] [Render thread/WARN] [mixin/]: Error loading class: dev/shadowsoffire/gateways/client/GatewayParticle (java.lang.ClassNotFoundException: dev.shadowsoffire.gateways.client.GatewayParticle)
[03Nov2025 21:39:43.623] [Render thread/WARN] [mixin/]: Error loading class: com/chailotl/particular/particles/FireflyParticle (java.lang.ClassNotFoundException: com.chailotl.particular.particles.FireflyParticle)
